"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-203","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/ask.html","success","1","51","no","2","yes","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-204","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/promote.html","success","0","24","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-205","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","49","no","1","yes","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-206","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/try.html","success","3","78","no","0","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/try.html#finished -> https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-207","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/testing.html","success","1","51","no","1","yes","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-208","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/how-it-works.html","success","2","71","no","0","yes","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-209","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/docs.html","success","4","94","no","2","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/try.html#finished -> https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-210","5","action","Helm","D-A5","check whether my exact change can move safely","https://confighub.github.io/helm-expt/site/confighub.html","success","2","59","no","0","yes","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","w Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. Comparing here","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-211","5","navigation","Timoni","D-N5","find a reviewed Timoni Redis configuration","https://confighub.github.io/helm-expt/site/index.html","success","0","17","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","rms and stacks Operate Why trust it Docs ConfigHub Helm first · AICR, Timoni, OCI and YAML examples See what your configuration will do Bring the configuration you or your AI just created. Config Workshop renders it to the exa","https://confighub.github.io/helm-expt/site/index.html"
"developer","developer-212","5","navigation","Timoni","D-N5","find a reviewed Timoni Redis configuration","https://confighub.github.io/helm-expt/site/ai.html","success","0","17","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop",", and tests still required. Inspect another source Build the retained Timoni Redis 8.10.1 source and tell me what plain YAML leaves out. The module digest, typed options, seven exact objects, ordered lifecycle, and current lim","https://confighub.github.io/helm-expt/site/ai.html"
"developer","developer-213","5","navigation","Timoni","D-N5","find a reviewed Timoni Redis configuration","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ect the source, values, or package. What will it produce? Helm, AICR, Timoni, or another source tool runs on your machine. The browser checks its output; it does not run the source processor. Can this destination accept it? No","https://confighub.github.io/helm-expt/site/ask.html"
"developer","developer-214","5","navigation","Timoni","D-N5","find a reviewed Timoni Redis configuration","https://confighub.github.io/helm-expt/site/promote.html","success","0","20","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","is page. The browser compares the output; it does not run Helm, AICR, Timoni, or another processor. Can this destination accept it? Add current destination checks for the same proposed digest. Without them, the answer remains","https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-215","5","navigation","Timoni","D-N5","find a reviewed Timoni Redis configuration","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","catalog index for the retained recipes, versions, and proof details. Timoni Redis The first Timoni entry uses Redis so you can compare it with the Helm Redis configurations above. The inputs are different, but the Catalog ask","https://confighub.github.io/helm-expt/site/charts/index.html"
"developer","developer-216","5","navigation","Timoni","D-N5","find a reviewed Timoni Redis configuration","https://confighub.github.io/helm-expt/site/try.html","partial","5","396","no","3","no","3","4","yes","no","bookmark","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","Try it: Redis in ten minutes · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs Co","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/try.html#render-package -> https://confighub.github.io/helm-expt/site/d/data/redis-public-walkthrough-proof/summary.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html -> https://confighub.github.io/helm-expt/site/charts/bitnami-redis-25-5-3.html -> https://confighub.github.io/helm-expt/site/charts/bitnami-redis-25-5-3.html#setting-sources"
