"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"gitops","gitops-039","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","t breaking production? How should Argo CD or Flux handle this chart's hooks and CRDs? Where does this vulnerable image run, and how can I update it safely? Can I roll back to exactly what ran before? AI wrote these values. W","https://confighub.github.io/helm-expt/site/ask.html"
"gitops","gitops-040","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","24","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","l Recommended first path Rendering checked; read page Read chart page Hooks All Needs lifecycle review No hook signal recorded CRDs All Includes or needs CRDs No CRD signal recorded Ready to try entries have maintained start","https://confighub.github.io/helm-expt/site/charts/index.html"
"gitops","gitops-041","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/try.html","success","3","73","no","1","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/verification.html","Check One Claim · Config Workshop","explains how it was produced. Lifecycle records explain work such as hooks, CRDs, Secrets, and setup jobs. Move Meaning What gets checked Render Turn the chart and its recorded settings into the exact Kubernetes objects. Th","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html -> https://confighub.github.io/helm-expt/site/verification.html"
"gitops","gitops-042","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/testing.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","/out . Check images, credentials, permissions, storage, CRDs, and any hooks reported by the command. If you omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are o","https://confighub.github.io/helm-expt/site/testing.html"
"gitops","gitops-043","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","configuration when they can. Keep them with recorded setup when CRDs, hooks, certificates, Secrets, or jobs must run too. Process the source later when it still depends on live data or behavior that cannot yet be carried saf","https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-044","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/docs.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop",", then let Argo CD or Flux pull the reviewed objects. What happens to hooks and CRDs? See how required setup is recorded, ordered, tested, or blocked. Should I change the source input or the rendered object? Use this guide t","https://confighub.github.io/helm-expt/site/docs.html"
"gitops","gitops-045","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/confighub.html","success","3","71","no","1","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/verification.html","Check One Claim · Config Workshop","explains how it was produced. Lifecycle records explain work such as hooks, CRDs, Secrets, and setup jobs. Move Meaning What gets checked Render Turn the chart and its recorded settings into the exact Kubernetes objects. Th","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html -> https://confighub.github.io/helm-expt/site/verification.html"
"gitops","gitops-046","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/index.html","success","1","39","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html","Use ConfigHub With Argo CD Or Flux · Config Workshop","but it also means you must be more explicit about ordering, pruning, CRDs, and setup work. This proves that the release OCI is portable. It is not ConfigHub's managed delivery path. When Argo CD renders Helm directly Argo'","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html"
"gitops","gitops-047","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/guides.html","success","1","35","no","0","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","flat configuration when they can. Keep them with recorded setup when CRDs, hooks, certificates, Secrets, or jobs must run too. Process the source later when it still depends on live data or behavior that cannot yet be carr","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-048","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/ask.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","production? How should Argo CD or Flux handle this chart's hooks and CRDs? Where does this vulnerable image run, and how can I update it safely? Can I roll back to exactly what ran before? AI wrote these values. What did t","https://confighub.github.io/helm-expt/site/ask.html"
"gitops","gitops-049","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","46","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/argo-cd-argo-cd-9-5-15.html#matrix-options","argo-cd/argo-cd 9.5.15 · Config Workshop","or the Helm comparison, live install, and delivery checks. See hooks, CRDs, and setup work The page names the work and says which delivery path has actually run. What To Use default configuration: 49 rendered objects · 3 im","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/argo-cd-argo-cd-9-5-15.html#matrix-options"
"gitops","gitops-050","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/try.html","success","2","57","no","0","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","flat configuration when they can. Keep them with recorded setup when CRDs, hooks, certificates, Secrets, or jobs must run too. Process the source later when it still depends on live data or behavior that cannot yet be carr","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-051","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/testing.html","success","1","43","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/demo/hooks-crds/kube-prometheus-stack.html","Hooks and CRDs: Kube Prometheus Stack · Config Workshop","Hooks and CRDs: Kube Prometheus Stack · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/demo/hooks-crds/kube-prometheus-stack.html"
"gitops","gitops-052","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","flat configuration when they can. Keep them with recorded setup when CRDs, hooks, certificates, Secrets, or jobs must run too. Process the source later when it still depends on live data or behavior that cannot yet be carr","https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-053","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/docs.html","success","1","38","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/chart-hooks-what-happens.html","If My Chart Has Hooks, What Happens? · Config Workshop","ource markdown . UNOFFICIAL/EXPERIMENTAL. That may be a setup step, a CRD ownership choice, a GitOps action where evidence exists, a target-specific decision, a blocker, or a refusal. The answer is chart-specific because He","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/d/docs/user/chart-hooks-what-happens.html"
"gitops","gitops-054","navigation","Helm","O-N2","find CRD ownership and ordering","https://confighub.github.io/helm-expt/site/confighub.html","success","2","54","no","0","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","flat configuration when they can. Keep them with recorded setup when CRDs, hooks, certificates, Secrets, or jobs must run too. Process the source later when it still depends on live data or behavior that cannot yet be carr","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-055","navigation","Helm","O-N3","find an Argo CD OCI example","https://confighub.github.io/helm-expt/site/index.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","etes files locally. It does not apply them to a cluster. Use kubectl, Argo CD, or Flux for that. Before you run it. Install the cub CLI . No account is needed to pull and render public catalog packages. One public path Find, Ch","https://confighub.github.io/helm-expt/site/index.html"
